id,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,average_act
530810001337.0,0.140418929402638,0.532671197072661,0.578606158833063,36707.0,0.540540540540541,19.6886446886447
360008805680.0,0.128491620111732,0.544144144144144,0.319083296606435,35096.0,0.701149425287356,17.1489621489621
481275000769.0,0.0757062146892655,0.506348400203149,0.620833333333333,39509.0,0.279731993299833,21.6666666666667
551419001845.0,0.0587412587412587,0.603955243299506,0.822297679683079,59289.0,0.292270531400966,22.8
370192000836.0,0.0611702127659574,0.649518752074345,0.748575498575499,59583.0,0.564299424184261,17.7838827838828
172283004092.0,0.0358819584171697,0.869394435351882,0.960162052667117,130545.0,0.115501519756839,25.0
530591000884.0,0.067051652229708,0.921547555077915,0.711761457758145,97778.0,0.132262051915946,24.98778998779
263093006717.0,0.0944473274519979,0.570597449093757,0.809921186833565,51702.0,0.320987654320988,19.3
483417003800.0,0.0761750405186386,0.507857733664185,0.745415318230852,43517.0,0.31359649122807,19.9084249084249
174396004363.0,0.0535495495495495,0.754836464857342,0.779283976364268,84983.0,0.177791262135922,20.8
390457502331.0,0.110662358642973,0.439481268011527,0.800539083557951,47557.0,0.754237288135593,20.0
262040005724.0,0.0910505836575875,0.432640949554896,0.650730411686587,42528.0,0.535117056856187,19.5
120153007331.0,0.091484869809993,0.555836280949975,0.877622377622378,54524.0,0.200119832234871,20.9340659340659
480813000181.0,0.0304083405734144,0.54424967935015,0.695618754803997,42817.0,0.412935323383085,22.032967032967
484365007094.0,0.0258531540847983,0.826061831840509,0.697260273972603,95543.0,0.450577200577201,20.6410256410256
360010202022.0,0.0655072463768116,0.788739669421488,0.87246963562753,70932.0,0.692064745361232,17.7594627594628
130369001912.0,0.152914798206278,0.304153640017865,0.463414634146341,35917.0,0.979002624671916,18.7851037851038
120126004386.0,0.09872904770676,0.599351314441789,0.656836461126005,49149.0,0.48624213836478,20.2503052503052
481770001531.0,0.0630084542989312,0.638677210639827,0.805619146722164,69313.0,0.215393452039058,21.6178266178266
180348000491.0,0.0827489481065919,0.453580901856764,0.697052775873886,60393.0,0.143308746048472,22.4407814407814
262856006421.0,0.0633540372670807,0.773992890995261,0.908127208480565,105640.0,0.110470701248799,22.5
120048000773.0,0.185680566483084,0.398521505376344,0.180722891566265,19228.0,0.609576427255985,14.8778998778999
370393002239.0,0.0860339506172839,0.399674796747967,0.446808510638298,23994.0,0.784366576819407,16.4407814407814
172230002498.0,0.0637127135823921,0.755523185239136,0.693851132686084,64850.0,0.272131147540984,19.8
481821001651.0,0.011358024691358,0.569336778639104,0.642023346303502,54405.0,0.413461538461538,21.5689865689866
263519007089.0,0.168563922942207,0.627646326276463,0.742555235350624,44201.0,0.315326633165829,19.5
180330000449.0,0.0957999056158565,0.395066413662239,0.570454545454545,34148.0,0.47032967032967,21.1758241758242
530771001187.0,0.0266106442577031,0.713379835129994,0.659926470588235,65673.0,0.280815569972196,22.9365079365079
370393002102.0,0.228291316526611,0.599556295063783,0.618705035971223,26416.0,0.637157833430402,18.1013431013431
130044000253.0,0.0875139353400223,0.454303460514641,0.536737235367372,39063.0,0.464661654135338,20.0549450549451
420003600391.0,0.22463768115942,0.343307086614173,0.194727891156463,23675.0,0.0,18.1257631257631
262952006536.0,0.0889872173058014,0.600189933523267,0.737529691211401,49156.0,0.279279279279279,20.6
482703003042.0,0.0982028241335045,0.773705642815591,0.763198757763975,63011.0,0.235087719298246,22.3015873015873
180345000459.0,0.028169014084507,0.564321250888415,0.776155717761557,49519.0,0.416808149405772,20.9072039072039
470359001486.0,0.0617816091954023,0.595064498037016,0.638474295190713,46753.0,0.313218390804598,19.8
481860001744.0,0.0753191489361702,0.599125943583631,0.723605150214592,66434.0,0.253333333333333,23.9377289377289
390441301063.0,0.0697577276524645,0.659736105557777,0.703603603603604,51838.0,0.216335540838852,22.0
530399001967.0,0.0912778904665314,0.59775641025641,0.454431960049938,53079.0,0.41897233201581,19.6642246642247
130240001065.0,0.300409117475161,0.338483146067416,0.079646017699115,18532.0,0.364552459988145,20.9340659340659
390491903525.0,0.0509053638537752,0.497576736672052,0.676373262739907,60181.0,0.184121621621622,22.0
551272001682.0,0.0692350642099386,0.636411889596603,0.727590221187427,36120.0,0.307788944723618,22.3
482967011859.0,0.1147301895965,0.349531116794544,0.531409168081494,16225.0,0.754807692307692,20.2747252747253
483312006148.0,0.0458498023715415,0.857491289198606,0.837252475247525,81471.0,0.338012958963283,20.982905982906
470378001562.0,0.0611831442463533,0.526824034334764,0.811458333333333,50935.0,0.298994974874372,20.5
470359001489.0,0.125644329896907,0.303016241299304,0.571798188874515,23385.0,0.491071428571429,18.5
262262005970.0,0.119868637110016,0.506921241050119,0.685011709601874,50101.0,0.393333333333333,19.1
260915004444.0,0.109535452322738,0.518134715025907,0.665354330708661,42065.0,0.313575525812619,20.1
470408000505.0,0.0780780780780781,0.526769779892921,0.701413427561837,57167.0,0.325284090909091,20.4
172100002383.0,0.141452344931921,0.438742783835792,0.462657613967022,33430.0,0.653483992467043,19.8
482364002605.0,0.0966542750929368,0.425940138142748,0.338541666666667,24565.0,0.882276843467012,16.050061050061
390495303624.0,0.0547945205479452,0.363186221743811,0.264957264957265,45250.0,0.8,22.0
484152004746.0,0.0889962055881338,0.70032930845225,0.702150537634409,32767.0,0.317269076305221,20.9096459096459
180270000326.0,0.0934105720492397,0.474801061007958,0.515957446808511,40893.0,0.342629482071713,20.2649572649573
120084000907.0,0.0774907749077491,0.475134408602151,0.644,32711.0,0.542635658914729,21.3003663003663
370399001543.0,0.0858778625954199,0.674227388715622,0.741509433962264,55000.0,0.564231738035264,18.028083028083
420011500738.0,0.200520833333333,0.374313940724479,0.589189189189189,12202.0,0.667768595041322,13.8034188034188
120168002461.0,0.219277108433735,0.277255118981738,0.288416075650118,19714.0,0.589253187613843,21.4468864468864
130057001873.0,0.066017316017316,0.69908140639848,0.471655328798186,47331.0,0.157751091703057,21.4224664224664
390501703862.0,0.0992248062015504,0.312962962962963,0.648214285714286,40208.0,0.251012145748988,22.0
560198000090.0,0.0670147954743255,0.842599277978339,0.854761904761905,64857.0,0.11690496215307,21.6
370192000956.0,0.152914458743376,0.317582417582418,0.428406466512702,23545.0,0.592727272727273,19.957264957265
482499010445.0,0.101021253105161,0.682271863117871,0.668852459016393,56702.0,0.618962432915921,17.6617826617827
180459000774.0,0.0971556407798018,0.584415584415584,0.625373134328358,50759.0,0.294440093970243,19.6446886446886
130057002396.0,0.111661413777578,0.417366946778712,0.646153846153846,43534.0,0.561467889908257,19.0781440781441
220075000550.0,0.164161849710983,0.375619425173439,0.280733944954128,40435.0,0.796923076923077,18.9
370001100402.0,0.185979971387697,0.492850333651096,0.456418383518225,33850.0,0.383615084525358,20.5677655677656
482982003354.0,0.0671563483735572,0.616244411326379,0.687029659141213,53917.0,0.561097256857855,19.9084249084249
262247005963.0,0.127147766323024,0.412415488629379,0.553935860058309,27635.0,0.39917695473251,19.2
360008605176.0,0.137981330221704,0.341978609625668,0.456234718826406,31309.0,0.991477272727273,14.6336996336996
530861001446.0,0.0905739863085835,0.631224066390041,0.585253456221198,59325.0,0.244538834951456,21.984126984127
370180002812.0,0.124920331421287,0.692431561996779,0.678955453149002,52131.0,0.275700934579439,19.8595848595849
530690001012.0,0.14085792515972,0.579351535836177,0.748876684972541,55386.0,0.454029511918275,21.9108669108669
390485303295.0,0.136954858454476,0.480286738351254,0.61566265060241,36818.0,0.428571428571429,19.0
292843001757.0,0.0117647058823529,0.493246893571043,0.844866071428571,62188.0,0.308243727598566,21.4
340007800487.0,0.35977105478332,0.241160111243544,0.0174464710547185,20313.0,0.795263559969442,17.3443223443223
390476902949.0,0.0886278697277096,0.339509263895844,0.571428571428571,36237.0,0.286666666666667,22.0
390479303044.0,0.0682141165324491,0.549946294307197,0.464349376114082,56265.0,0.555023923444976,22.0
120150001549.0,0.0404589371980676,0.656484458735263,0.559386973180077,44923.0,0.569905213270142,17.8083028083028
483432003839.0,0.0659340659340659,0.258064516129032,0.595800524934383,30615.0,0.717118575475516,17.8815628815629
482001011166.0,0.033175355450237,0.937915742793792,0.907014681892333,133979.0,0.0691513246519982,23.7667887667888
120147002866.0,0.100269673939691,0.455679201841903,0.761436672967864,45761.0,0.630538513974097,16.3675213675214
390440701011.0,0.0211469534050179,0.901895206243032,0.340425531914894,38391.0,0.12280701754386,25.0
220099000742.0,0.099109131403118,0.539965247610773,0.574712643678161,36700.0,0.283489096573209,20.7
250007301750.0,0.162886597938144,0.332932692307692,0.339285714285714,15820.0,0.366366366366366,21.0805860805861
260028101598.0,0.131147540983607,0.562763466042155,0.752390538500252,52569.0,0.385185185185185,20.0
390450404566.0,0.0305980528511822,0.901755305213518,0.877431906614786,102426.0,0.223241590214067,23.0
483057012458.0,0.00924065889915629,0.835763622409823,0.675607711651299,85175.0,0.327338129496403,20.958485958486
470264000936.0,0.0875512995896033,0.491407678244973,0.55011655011655,34639.0,0.62756052141527,18.7
530744002013.0,0.122260107160253,0.506011315417256,0.728350045578851,57083.0,0.396659707724426,22.9120879120879
420082206949.0,0.139865370231862,0.421768707482993,0.285171102661597,25299.0,0.614325068870523,15.5616605616606
360009006030.0,0.16894018887723,0.259358288770053,0.230252100840336,17708.0,0.989769820971867,12.3626373626374
130345001322.0,0.205717202654416,0.3621103117506,0.619462025316456,27143.0,0.662525879917184,15.7326007326007
180394000666.0,0.0907741775908978,0.547902013097259,0.707615341856587,51425.0,0.403723664870162,20.4236874236874
470348001903.0,0.109180204004533,0.381851400730816,0.677295918367347,31300.0,0.432249322493225,19.0
262496006174.0,0.0773647627682079,0.693087803576194,0.61786941580756,56720.0,0.286384976525822,19.7
421536001794.0,0.0733082706766917,0.490179333902647,0.521103896103896,39375.0,0.217213114754098,20.3479853479853
370297002324.0,0.081447963800905,0.791384317521781,0.73738680465718,74471.0,0.359148112294289,22.0573870573871
293042002084.0,0.10501066098081,0.495610184372256,0.778543307086614,39858.0,0.446315789473684,21.4
340459003071.0,0.169437340153453,0.342657342657343,0.375,47649.0,0.78411214953271,13.2173382173382
360012005884.0,0.132530120481928,0.564943253467844,0.685649202733485,60319.0,0.718253968253968,16.3431013431013
290000201642.0,0.029500756429652,0.399872854418309,0.532233883058471,41020.0,0.383954154727794,22.5
550135000184.0,0.0413772274237391,0.600940346752865,0.709713024282561,58852.0,0.210826210826211,22.9
370204000908.0,0.0873015873015873,0.514231499051233,0.738041002277904,41019.0,0.376811594202899,21.6666666666667
420936001009.0,0.0778242677824268,0.367875647668394,0.512730465320457,42408.0,0.415384615384615,20.8119658119658
290002902741.0,0.153104279686558,0.413941018766756,0.210144927536232,28554.0,0.902527075812274,16.5
370069000290.0,0.10519536281666,0.630751964085297,0.681878306878307,52813.0,0.399046104928458,21.6666666666667
120108001157.0,0.0970149253731343,0.328385899814471,0.640625,28321.0,0.41967044284243,21.5689865689866
484500005127.0,0.112654320987654,0.335403726708075,0.659474671669794,39576.0,0.272151898734177,20.3968253968254
220165000412.0,0.033976833976834,0.603412969283276,0.691740412979351,67391.0,0.222287390029326,22.6
360008602961.0,0.159621802002225,0.475334255417243,0.444329896907216,36181.0,0.815584415584416,16.7582417582418
482331002367.0,0.118141097424412,0.536876355748373,0.150306748466258,46723.0,0.700305810397553,18.2722832722833
120156001610.0,0.0444309190505173,0.593935790725327,0.838150289017341,61750.0,0.449861495844875,20.5677655677656
341697005878.0,0.0921944035346097,0.491595480848719,0.585394581861013,55547.0,0.136765888978278,21.9108669108669
251056001693.0,0.0816980376451742,0.796833773087071,0.898403483309144,121719.0,0.0707497360084477,23.7423687423687
260867004417.0,0.0775401069518717,0.550920245398773,0.804718217562254,55905.0,0.343669250645995,19.3
130174000669.0,0.0964998364409552,0.780763790664781,0.883092394720302,90017.0,0.596615720524017,18.5164835164835
120015000109.0,0.154243542435424,0.541037426132633,0.615643964935941,42823.0,0.351961950059453,21.5445665445665
360009605956.0,0.132166566083283,0.60539629005059,0.532258064516129,73750.0,0.802047781569966,16.4163614163614
180801001376.0,0.0372687704026115,0.534855769230769,0.829710144927536,60525.0,0.180242634315425,21.4175824175824
180477000804.0,0.0514488468361916,0.967464702271332,0.756410256410256,70293.0,0.695167286245353,18.1648351648352
390474302891.0,0.081282624906786,0.49276361130255,0.812136325852037,59488.0,0.583606557377049,23.0
530528000798.0,0.163650668764752,0.375232198142415,0.316929133858268,47167.0,0.985815602836879,16.5140415140415
420849006364.0,0.112348509662627,0.511984659635666,0.740986019131714,53462.0,0.218586387434555,22.008547008547
360008604879.0,0.159695817490494,0.408415841584158,0.343321917808219,22839.0,0.919395465994962,13.6568986568987
390468502675.0,0.0957240038872692,0.435991221653255,0.636197440585009,53406.0,0.850632911392405,23.0
370297001244.0,0.0360627916843445,0.936015325670498,0.841683366733467,84174.0,0.293333333333333,23.962148962149
550351000376.0,0.0421940928270042,0.886940298507463,0.768224299065421,106938.0,0.0758513931888545,23.8
470014801040.0,0.140769230769231,0.5009269558769,0.264963012777404,51967.0,0.735849056603774,15.7
360007705622.0,0.100479424690372,0.844934917940011,0.958791208791209,67369.0,0.725446428571429,18.003663003663
421863002633.0,0.0916363636363636,0.657289002557545,0.877437325905292,60809.0,0.214199759326113,22.5946275946276
260022701485.0,0.244498777506112,0.343047460449625,0.67913148371532,22139.0,0.739827373612824,15.3
420213007336.0,0.072,0.492988133764833,0.723502304147465,37031.0,0.79957805907173,17.002442002442
180558001015.0,0.230601092896175,0.39067055393586,0.530081300813008,25584.0,0.302205537306429,21.4444444444444
390449004560.0,0.166318719554628,0.515207715133531,0.561472715318869,35078.0,0.381720430107527,22.0
262475006135.0,0.0489570029799915,0.775066312997348,0.356979405034325,24471.0,0.249302325581395,21.5
530240000346.0,0.0853858784893268,0.809034153507161,0.899189918991899,86791.0,0.377544320420223,21.8864468864469
261407005054.0,0.0868501529051988,0.751764705882353,0.428813559322034,37863.0,0.256711409395973,20.5
481623001304.0,0.112275449101796,0.43254817987152,0.133037694013304,18421.0,0.824662813102119,15.2930402930403
220159001223.0,0.0904823989569752,0.393543617545589,0.597830802603037,51966.0,0.482260183968463,18.3
173111003245.0,0.0773480662983425,0.649798199316982,0.513323983169706,45821.0,0.35211970074813,19.9
120171001886.0,0.0362400906002265,0.764542936288089,0.657764589515331,58792.0,0.228122344944775,22.8632478632479
262724006338.0,0.112984822934233,0.640198511166253,0.746143057503506,57244.0,0.14738929279577,20.7
130441001591.0,0.140950015523129,0.647851991219818,0.534303534303534,56396.0,0.469652327637006,19.0537240537241
370075000311.0,0.192022590893046,0.378499827169029,0.563683866753756,36683.0,0.613259668508287,18.0525030525031
120159004186.0,0.0108126961981165,0.719546742209632,0.848765432098765,61842.0,0.154981549815498,22.0818070818071
481965010669.0,0.0345647007993087,0.818440871158152,0.877604166666667,125090.0,0.197693574958814,22.1062271062271
130228003364.0,0.0882280658638486,0.846417112299465,0.818047337278107,80602.0,0.0866408518877057,24.4749694749695
530351002876.0,0.0971049457177322,0.456218627997769,0.640217391304348,49556.0,0.612403100775194,17.4664224664225
120174007246.0,0.0394557823129252,0.864928909952607,0.919032597266036,141591.0,0.0333333333333333,23.8644688644689
530096000168.0,0.0815694372741353,0.517873941674506,0.719928186714542,49688.0,0.346072186836518,22.7411477411477
481623001277.0,0.0696022727272727,0.895833333333333,0.800829875518672,89545.0,0.626129827444536,18.9316239316239
120174001916.0,0.089041095890411,0.484670306593868,0.517821782178218,42024.0,0.352186588921283,22.6434676434676
370331003127.0,0.135462555066079,0.571290009699321,0.75561797752809,42813.0,0.192513368983957,22.1550671550672
130360002413.0,0.121654501216545,0.395931142410016,0.509892086330935,41419.0,0.611570247933884,17.6617826617827
421398000014.0,0.0544982698961938,0.528547439126784,0.697169811320755,57829.0,0.23159509202454,22.2283272283272
370488001961.0,0.111500477859191,0.544503834534046,0.594173441734417,45671.0,0.330724070450098,19.1514041514042
421011503988.0,0.0731070496083551,0.393154486586494,0.703389830508475,45800.0,0.327365728900256,21.8376068376068
390465102577.0,0.0498426023084995,0.439885496183206,0.746648793565684,56814.0,0.188888888888889,22.0
390437805414.0,0.214678899082569,0.384720327421555,0.0718954248366013,29236.0,0.98828125,15.0
420014000896.0,0.0604949587534372,0.887698986975398,0.786119873817035,94576.0,0.550052687038988,18.8583638583639
420570006706.0,0.0120967741935484,0.514066496163683,0.695652173913043,48142.0,0.17921146953405,21.0561660561661
170993005794.0,0.210234278668311,0.120884773662551,0.687414500683995,33449.0,0.98576512455516,15.3
130186004034.0,0.0728795811518325,0.622336227308603,0.515489913544669,61105.0,0.546800947867299,17.8327228327228
181288002050.0,0.0628997867803838,0.451866404715128,0.677227722772277,52303.0,0.306034482758621,19.8107448107448
420564004715.0,0.121993127147766,0.5,0.668103448275862,37880.0,0.386138613861386,20.3479853479853
172406002627.0,0.0211764705882353,0.797845373891001,0.833419823559938,90140.0,0.191629955947137,23.7
120081000896.0,0.195729537366548,0.477684489615555,0.476883561643836,35543.0,0.422113622480147,21.4468864468864
390504403948.0,0.0462351387054161,0.508654602675059,0.786585365853659,54938.0,0.160714285714286,23.0
482364012203.0,0.0566487775790101,0.536301006889242,0.887799564270152,66284.0,0.573816155988858,17.8571428571429
120033003960.0,0.0561618917689859,0.556806550665302,0.570190641247834,59273.0,0.399670148433205,20.4212454212454
120015003293.0,0.0919780011378722,0.536483445837351,0.560511643161692,42979.0,0.375537799631223,21.5445665445665
180219000263.0,0.0244845360824742,0.467983243566726,0.806938159879336,71285.0,0.201284796573876,20.3089133089133
171329001583.0,0.0345514950166113,0.788996029495179,0.81547619047619,41349.0,0.3808,19.3
180036000065.0,0.112725159790819,0.518651685393258,0.406406406406406,38125.0,0.234754098360656,21.959706959707
422655003522.0,0.0794243070362473,0.575807334428024,0.704500978473581,48350.0,0.296407185628743,21.007326007326
130222003954.0,0.109452736318408,0.886239249413604,0.87202718006795,115525.0,0.0390715667311412,23.5714285714286
360008405504.0,0.206526598122485,0.315604085945756,0.24574780058651,20233.0,0.881239242685026,16.4163614163614
481917001786.0,0.0944360902255639,0.420520999468368,0.822530864197531,54063.0,0.587423312883436,19.2735042735043
420975001225.0,0.0875160875160875,0.492822966507177,0.713872832369942,40536.0,0.507418397626113,20.9340659340659
390437805320.0,0.282479141835518,0.354314720812183,0.0342679127725857,21512.0,0.997104247104247,14.0
481500001007.0,0.0351906158357771,0.926470588235294,0.953253895508708,144833.0,0.0259017187121762,24.4505494505495
482364002562.0,0.0626428898033836,0.91004437273094,0.710323574730354,66797.0,0.655707762557078,17.2954822954823
210033000057.0,0.14441416893733,0.495477386934673,0.775058275058275,36250.0,0.575250836120401,18.5
181014001631.0,0.115765171503958,0.574913981857992,0.641586867305062,46447.0,0.375108790252393,19.9010989010989
